ffmpeg version 6.1.1-3ubuntu5 Copyright (c) 2000-2023 the FFmpeg developers
  built with gcc 13 (Ubuntu 13.2.0-23ubuntu3)
  configuration: --prefix=/usr --extra-version=3ubuntu5 --toolchain=hardened --libdir=/usr/lib/x86_64-linux-gnu --incdir=/usr/include/x86_64-linux-gnu --arch=amd64 --enable-gpl --disable-stripping --disable-omx --enable-gnutls --enable-libaom --enable-libass --enable-libbs2b --enable-libcaca --enable-libcdio --enable-libcodec2 --enable-libdav1d --enable-libflite --enable-libfontconfig --enable-libfreetype --enable-libfribidi --enable-libglslang --enable-libgme --enable-libgsm --enable-libharfbuzz --enable-libmp3lame --enable-libmysofa --enable-libopenjpeg --enable-libopenmpt --enable-libopus --enable-librubberband --enable-libshine --enable-libsnappy --enable-libsoxr --enable-libspeex --enable-libtheora --enable-libtwolame --enable-libvidstab --enable-libvorbis --enable-libvpx --enable-libwebp --enable-libx265 --enable-libxml2 --enable-libxvid --enable-libzimg --enable-openal --enable-opencl --enable-opengl --disable-sndio --enable-libvpl --disable-libmfx --enable-libdc1394 --enable-libdrm --enable-libiec61883 --enable-chromaprint --enable-frei0r --enable-ladspa --enable-libbluray --enable-libjack --enable-libpulse --enable-librabbitmq --enable-librist --enable-libsrt --enable-libssh --enable-libsvtav1 --enable-libx264 --enable-libzmq --enable-libzvbi --enable-lv2 --enable-sdl2 --enable-libplacebo --enable-librav1e --enable-pocketsphinx --enable-librsvg --enable-libjxl --enable-shared
  libavutil      58. 29.100 / 58. 29.100
  libavcodec     60. 31.102 / 60. 31.102
  libavformat    60. 16.100 / 60. 16.100
  libavdevice    60.  3.100 / 60.  3.100
  libavfilter     9. 12.100 /  9. 12.100
  libswscale      7.  5.100 /  7.  5.100
  libswresample   4. 12.100 /  4. 12.100
  libpostproc    57.  3.100 / 57.  3.100
Input #0, mp3, from 'https://radiott-web.streaming-pro.com:6103/radiott.mp3':
  Metadata:
    icy-br          : 128
    icy-genre       : Musical
    icy-name        : radiott_mp3
    icy-pub         : 0
    icy-url         : http://www.radioteletaxi.com
    StreamTitle     : 
  Duration: N/A, start: 0.000000, bitrate: 128 kb/s
  Stream #0:0: Audio: mp3, 44100 Hz, stereo, fltp, 128 kb/s
Stream mapping:
  Stream #0:0 -> #0:0 (mp3 (mp3float) -> pcm_s16le (native))
[segment @ 0x63bec2aa9c80] Opening '17_out_00000.wav' for writing
Output #0, segment, to '17_out_%05d.wav':
  Metadata:
    icy-br          : 128
    icy-genre       : Musical
    icy-name        : radiott_mp3
    icy-pub         : 0
    icy-url         : http://www.radioteletaxi.com
    StreamTitle     : 
    encoder         : Lavf60.16.100
  Stream #0:0: Audio: pcm_s16le, 44100 Hz, stereo, s16, 1411 kb/s
    Metadata:
      encoder         : Lavc60.31.102 pcm_s16le
size=       0kB time=00:00:00.00 bitrate=N/A speed=N/A    
size=N/A time=00:00:04.36 bitrate=N/A speed=8.23x    
size=N/A time=00:00:05.06 bitrate=N/A speed=4.06x    
size=N/A time=00:00:05.72 bitrate=N/A speed=3.15x    
size=N/A time=00:00:06.34 bitrate=N/A speed=2.66x    
size=N/A time=00:00:06.87 bitrate=N/A speed=2.32x    
size=N/A time=00:00:07.44 bitrate=N/A speed= 2.1x    
size=N/A time=00:00:08.07 bitrate=N/A speed=1.97x    
size=N/A time=00:00:08.59 bitrate=N/A speed=1.84x    
size=N/A time=00:00:09.09 bitrate=N/A speed=1.73x    
size=N/A time=00:00:09.66 bitrate=N/A speed=1.66x    
size=N/A time=00:00:10.31 bitrate=N/A speed=1.61x    
size=N/A time=00:00:10.89 bitrate=N/A speed=1.56x    
size=N/A time=00:00:11.41 bitrate=N/A speed=1.51x    
size=N/A time=00:00:12.04 bitrate=N/A speed=1.48x    
size=N/A time=00:00:12.61 bitrate=N/A speed=1.45x    
size=N/A time=00:00:13.13 bitrate=N/A speed=1.42x    
size=N/A time=00:00:13.76 bitrate=N/A speed=1.38x    
size=N/A time=00:00:14.47 bitrate=N/A speed=1.36x    
size=N/A time=00:00:15.17 bitrate=N/A speed=1.35x    
size=N/A time=00:00:15.75 bitrate=N/A speed=1.33x    
size=N/A time=00:00:16.27 bitrate=N/A speed=1.31x    
size=N/A time=00:00:16.84 bitrate=N/A speed= 1.3x    
size=N/A time=00:00:17.47 bitrate=N/A speed=1.29x    
size=N/A time=00:00:17.99 bitrate=N/A speed=1.28x    
size=N/A time=00:00:18.57 bitrate=N/A speed=1.26x    
size=N/A time=00:00:19.22 bitrate=N/A speed=1.26x    
size=N/A time=00:00:19.72 bitrate=N/A speed=1.25x    
size=N/A time=00:00:20.29 bitrate=N/A speed=1.24x    
size=N/A time=00:00:20.81 bitrate=N/A speed=1.23x    
size=N/A time=00:00:21.44 bitrate=N/A speed=1.22x    
size=N/A time=00:00:22.02 bitrate=N/A speed=1.21x    
size=N/A time=00:00:22.59 bitrate=N/A speed= 1.2x    
size=N/A time=00:00:23.30 bitrate=N/A speed=1.19x    
size=N/A time=00:00:24.00 bitrate=N/A speed=1.19x    
size=N/A time=00:00:24.58 bitrate=N/A speed=1.19x    
size=N/A time=00:00:25.15 bitrate=N/A speed=1.18x    
size=N/A time=00:00:25.73 bitrate=N/A speed=1.18x    
size=N/A time=00:00:26.30 bitrate=N/A speed=1.17x    
size=N/A time=00:00:26.77 bitrate=N/A speed=1.16x    
size=N/A time=00:00:27.48 bitrate=N/A speed=1.16x    
size=N/A time=00:00:28.10 bitrate=N/A speed=1.16x    
size=N/A time=00:00:28.76 bitrate=N/A speed=1.16x    
size=N/A time=00:00:29.38 bitrate=N/A speed=1.16x    
size=N/A time=00:00:29.91 bitrate=N/A speed=1.15x    
size=N/A time=00:00:30.48 bitrate=N/A speed=1.15x    
size=N/A time=00:00:30.98 bitrate=N/A speed=1.14x    
size=N/A time=00:00:31.55 bitrate=N/A speed=1.14x    
size=N/A time=00:00:32.20 bitrate=N/A speed=1.14x    
size=N/A time=00:00:32.70 bitrate=N/A speed=1.13x    
size=N/A time=00:00:33.35 bitrate=N/A speed=1.13x    
size=N/A time=00:00:33.93 bitrate=N/A speed=1.13x    
size=N/A time=00:00:34.45 bitrate=N/A speed=1.13x    
size=N/A time=00:00:34.95 bitrate=N/A speed=1.12x    
size=N/A time=00:00:35.65 bitrate=N/A speed=1.12x    
size=N/A time=00:00:36.17 bitrate=N/A speed=1.12x    
size=N/A time=00:00:36.75 bitrate=N/A speed=1.12x    
size=N/A time=00:00:37.38 bitrate=N/A speed=1.12x    
size=N/A time=00:00:37.90 bitrate=N/A speed=1.11x    
size=N/A time=00:00:38.47 bitrate=N/A speed=1.11x    
size=N/A time=00:00:39.00 bitrate=N/A speed=1.11x    
size=N/A time=00:00:39.62 bitrate=N/A speed=1.11x    
size=N/A time=00:00:40.28 bitrate=N/A speed=1.11x    
size=N/A time=00:00:40.77 bitrate=N/A speed=1.11x    
size=N/A time=00:00:41.29 bitrate=N/A speed= 1.1x    
size=N/A time=00:00:41.92 bitrate=N/A speed= 1.1x    
size=N/A time=00:00:42.50 bitrate=N/A speed= 1.1x    
size=N/A time=00:00:43.15 bitrate=N/A speed= 1.1x    
size=N/A time=00:00:43.72 bitrate=N/A speed= 1.1x    
size=N/A time=00:00:44.43 bitrate=N/A speed=1.09x    
size=N/A time=00:00:45.13 bitrate=N/A speed= 1.1x    
size=N/A time=00:00:45.63 bitrate=N/A speed=1.09x    
size=N/A time=00:00:46.28 bitrate=N/A speed=1.09x    
size=N/A time=00:00:46.86 bitrate=N/A speed=1.09x    
size=N/A time=00:00:47.38 bitrate=N/A speed=1.09x    
size=N/A time=00:00:48.01 bitrate=N/A speed=1.09x    
size=N/A time=00:00:48.45 bitrate=N/A speed=1.09x    
size=N/A time=00:00:49.11 bitrate=N/A speed=1.09x    
size=N/A time=00:00:49.68 bitrate=N/A speed=1.08x    
size=N/A time=00:00:50.31 bitrate=N/A speed=1.09x    
size=N/A time=00:00:50.83 bitrate=N/A speed=1.08x    
size=N/A time=00:00:51.40 bitrate=N/A speed=1.08x    
size=N/A time=00:00:51.85 bitrate=N/A speed=1.08x    
size=N/A time=00:00:52.55 bitrate=N/A speed=1.08x    
size=N/A time=00:00:53.26 bitrate=N/A speed=1.08x    
size=N/A time=00:00:53.83 bitrate=N/A speed=1.08x    
size=N/A time=00:00:54.46 bitrate=N/A speed=1.08x    
size=N/A time=00:00:54.98 bitrate=N/A speed=1.08x    
size=N/A time=00:00:55.56 bitrate=N/A speed=1.08x    
size=N/A time=00:00:56.08 bitrate=N/A speed=1.07x    
size=N/A time=00:00:56.65 bitrate=N/A speed=1.07x    
size=N/A time=00:00:57.28 bitrate=N/A speed=1.07x    
size=N/A time=00:00:57.80 bitrate=N/A speed=1.07x    
size=N/A time=00:00:58.43 bitrate=N/A speed=1.07x    
size=N/A time=00:00:59.01 bitrate=N/A speed=1.07x    
size=N/A time=00:00:59.53 bitrate=N/A speed=1.07x    
size=N/A time=00:00:59.97 bitrate=N/A speed=1.07x    
size=N/A time=00:01:00.68 bitrate=N/A speed=1.07x    
size=N/A time=00:01:01.25 bitrate=N/A speed=1.07x    
size=N/A time=00:01:01.83 bitrate=N/A speed=1.07x    
size=N/A time=00:01:02.40 bitrate=N/A speed=1.07x    
size=N/A time=00:01:02.98 bitrate=N/A speed=1.07x    
size=N/A time=00:01:03.63 bitrate=N/A speed=1.07x    
size=N/A time=00:01:04.07 bitrate=N/A speed=1.06x    
size=N/A time=00:01:04.70 bitrate=N/A speed=1.06x    
size=N/A time=00:01:05.30 bitrate=N/A speed=1.06x    
size=N/A time=00:01:05.88 bitrate=N/A speed=1.06x    
size=N/A time=00:01:06.50 bitrate=N/A speed=1.06x    
size=N/A time=00:01:06.95 bitrate=N/A speed=1.06x    
size=N/A time=00:01:07.60 bitrate=N/A speed=1.06x    
size=N/A time=00:01:08.10 bitrate=N/A speed=1.06x    
size=N/A time=00:01:08.67 bitrate=N/A speed=1.06x    
size=N/A time=00:01:09.32 bitrate=N/A speed=1.06x    
size=N/A time=00:01:09.90 bitrate=N/A speed=1.06x    
size=N/A time=00:01:10.53 bitrate=N/A speed=1.06x    
size=N/A time=00:01:10.92 bitrate=N/A speed=1.06x    
size=N/A time=00:01:11.62 bitrate=N/A speed=1.06x    
